ID,WIDTH,HEIGHT,PROFIT,COPIES
0,80,80,12800,1
1,58,58,10092,1
2,71,71,15123,1
3,68,68,9248,1
4,65,65,12675,1
5,1,1,3,1
6,42,42,1764,1
7,68,68,4624,1
8,51,51,7803,1
9,98,98,19208,1
10,82,82,20172,1
11,88,88,7744,1
12,69,69,14283,1
13,57,57,9747,1
14,39,39,1521,1
15,48,48,6912,1
16,56,56,9408,1
17,41,41,1681,1
18,74,74,16428,1
19,89,89,15842,1
20,80,80,12800,1
21,58,58,10092,1
22,71,71,15123,1
23,68,68,9248,1
24,65,65,12675,1
25,1,1,3,1
26,42,42,1764,1
27,68,68,4624,1
28,51,51,7803,1
29,98,98,19208,1
30,82,82,20172,1
31,88,88,7744,1
32,69,69,14283,1
33,57,57,9747,1
34,39,39,1521,1
35,48,48,6912,1
36,56,56,9408,1
37,41,41,1681,1
38,74,74,16428,1
39,89,89,15842,1
40,80,80,12800,1
41,58,58,10092,1
42,71,71,15123,1
43,68,68,9248,1
44,65,65,12675,1
45,1,1,3,1
46,42,42,1764,1
47,68,68,4624,1
48,51,51,7803,1
49,98,98,19208,1
