ID,WIDTH,HEIGHT,PROFIT,COPIES
0,9,3,81,1
1,17,14,714,1
2,25,16,800,1
3,1,8,16,1
4,27,6,162,1
5,33,11,363,1
6,28,4,224,1
7,23,20,1380,1
8,32,13,416,1
9,4,3,24,1
10,26,32,1664,1
11,30,24,2160,1
12,21,23,483,1
13,12,30,1080,1
14,16,4,192,1
15,27,5,405,1
16,20,13,780,1
17,23,21,1449,1
18,30,18,540,1
19,29,9,783,1
20,33,16,1056,1
21,17,7,119,1
22,21,26,1638,1
23,3,18,162,1
24,24,2,48,1
25,5,4,20,1
26,18,30,1080,1
27,9,29,522,1
28,31,19,589,1
29,29,32,928,1
30,4,5,40,1
31,14,7,196,1
32,29,19,551,1
33,29,15,870,1
34,28,12,672,1
35,28,23,1288,1
36,28,33,2772,1
37,3,20,180,1
38,21,27,1701,1
39,4,7,56,1
40,27,1,81,1
41,29,27,2349,1
42,26,16,1248,1
43,31,19,1178,1
44,12,24,576,1
45,10,31,310,1
46,25,12,900,1
47,1,16,48,1
48,5,3,30,1
49,18,31,1116,1
