ID,WIDTH,HEIGHT,PROFIT,COPIES
0,80,80,6400,1
1,58,58,10092,1
2,71,71,5041,1
3,68,68,9248,1
4,65,65,8450,1
5,1,1,2,1
6,42,42,3528,1
7,68,68,9248,1
8,51,51,5202,1
9,98,98,28812,1
10,82,82,20172,1
11,88,88,7744,1
12,69,69,9522,1
13,57,57,9747,1
14,39,39,3042,1
15,48,48,6912,1
16,56,56,9408,1
17,41,41,1681,1
18,74,74,10952,1
19,89,89,7921,1
20,80,80,6400,1
21,58,58,10092,1
22,71,71,5041,1
23,68,68,9248,1
24,65,65,8450,1
25,1,1,2,1
26,42,42,3528,1
27,68,68,9248,1
28,51,51,5202,1
29,98,98,28812,1
30,82,82,20172,1
31,88,88,7744,1
32,69,69,9522,1
33,57,57,9747,1
34,39,39,3042,1
35,48,48,6912,1
36,56,56,9408,1
37,41,41,1681,1
38,74,74,10952,1
39,89,89,7921,1
40,80,80,6400,1
41,58,58,10092,1
42,71,71,5041,1
43,68,68,9248,1
44,65,65,8450,1
45,1,1,2,1
46,42,42,3528,1
47,68,68,9248,1
48,51,51,5202,1
49,98,98,28812,1
50,82,82,20172,1
51,88,88,7744,1
52,69,69,9522,1
53,57,57,9747,1
54,39,39,3042,1
55,48,48,6912,1
56,56,56,9408,1
57,41,41,1681,1
58,74,74,10952,1
59,89,89,7921,1
60,80,80,6400,1
61,58,58,10092,1
62,71,71,5041,1
63,68,68,9248,1
64,65,65,8450,1
65,1,1,2,1
66,42,42,3528,1
67,68,68,9248,1
68,51,51,5202,1
69,98,98,28812,1
70,82,82,20172,1
71,88,88,7744,1
72,69,69,9522,1
73,57,57,9747,1
74,39,39,3042,1
75,48,48,6912,1
76,56,56,9408,1
77,41,41,1681,1
78,74,74,10952,1
79,89,89,7921,1
80,80,80,6400,1
81,58,58,10092,1
82,71,71,5041,1
83,68,68,9248,1
84,65,65,8450,1
85,1,1,2,1
86,42,42,3528,1
87,68,68,9248,1
88,51,51,5202,1
89,98,98,28812,1
90,82,82,20172,1
91,88,88,7744,1
92,69,69,9522,1
93,57,57,9747,1
94,39,39,3042,1
95,48,48,6912,1
96,56,56,9408,1
97,41,41,1681,1
98,74,74,10952,1
99,89,89,7921,1
