ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,8366,1
1,94,99,27918,1
2,88,92,16192,1
3,83,84,6972,1
4,95,70,19950,1
5,71,96,6816,1
6,97,78,22698,1
7,83,66,5478,1
8,85,85,7225,1
9,82,72,5904,1
10,78,92,21528,1
11,78,88,6864,1
12,83,86,7138,1
13,96,74,7104,1
14,91,89,24297,1
15,81,77,18711,1
16,87,95,8265,1
17,87,85,14790,1
18,71,99,21087,1
19,95,87,24795,1
20,89,94,8366,1
21,94,99,27918,1
22,88,92,16192,1
23,83,84,6972,1
24,95,70,19950,1
25,71,96,6816,1
26,97,78,22698,1
27,83,66,5478,1
28,85,85,7225,1
29,82,72,5904,1
