ID,WIDTH,HEIGHT,PROFIT,COPIES
0,10,82,820,1
1,10,89,890,1
2,19,72,2736,1
3,21,88,3696,1
4,12,94,3384,1
5,7,81,567,1
6,27,94,5076,1
7,14,94,3948,1
8,33,87,2871,1
9,27,84,6804,1
10,6,89,1068,1
11,8,97,776,1
12,2,93,186,1
13,24,69,3312,1
14,26,76,1976,1
15,26,67,1742,1
16,33,85,2805,1
17,9,86,774,1
18,6,80,1440,1
19,6,93,558,1
20,9,67,1206,1
21,14,73,2044,1
22,5,67,1005,1
23,18,81,1458,1
24,10,82,820,1
25,21,96,4032,1
26,33,75,7425,1
27,18,99,5346,1
28,31,78,4836,1
29,25,77,3850,1
30,32,88,2816,1
31,26,81,2106,1
32,29,100,5800,1
33,6,90,1080,1
34,14,78,3276,1
35,8,72,1728,1
36,31,91,8463,1
37,28,67,3752,1
38,31,69,6417,1
39,1,93,279,1
40,2,88,176,1
41,20,85,5100,1
42,11,66,2178,1
43,6,68,408,1
44,24,85,2040,1
45,32,93,8928,1
46,33,91,9009,1
47,13,78,3042,1
48,25,82,4100,1
49,6,73,1314,1
50,7,85,595,1
51,30,67,6030,1
52,24,90,6480,1
53,3,69,414,1
54,33,98,9702,1
55,6,98,1764,1
56,4,94,376,1
57,4,76,608,1
58,6,90,1620,1
59,3,74,222,1
60,10,70,2100,1
61,28,86,7224,1
62,11,78,2574,1
63,28,81,2268,1
64,29,84,7308,1
65,13,76,1976,1
66,11,70,770,1
67,33,91,3003,1
68,1,100,200,1
69,18,93,1674,1
70,1,72,216,1
71,29,92,8004,1
72,5,66,660,1
73,14,70,1960,1
74,16,90,4320,1
75,6,77,924,1
76,32,90,5760,1
77,33,96,6336,1
78,5,75,1125,1
79,1,71,71,1
80,4,72,576,1
81,16,73,3504,1
82,1,88,176,1
83,17,96,1632,1
84,9,73,1314,1
85,32,94,3008,1
86,6,68,816,1
87,3,66,198,1
88,27,87,4698,1
89,29,80,2320,1
90,17,84,2856,1
91,9,69,621,1
92,12,88,3168,1
93,28,84,4704,1
94,32,86,8256,1
95,25,74,5550,1
96,29,97,5626,1
97,22,94,4136,1
98,5,73,365,1
99,4,80,640,1
100,4,71,284,1
101,22,89,1958,1
102,24,87,6264,1
103,4,81,972,1
104,20,69,1380,1
105,17,90,4590,1
106,22,85,5610,1
107,26,96,4992,1
108,20,79,4740,1
109,26,100,7800,1
110,20,73,1460,1
111,15,78,1170,1
112,27,78,6318,1
113,15,68,3060,1
114,15,89,1335,1
115,18,68,1224,1
116,17,99,3366,1
117,5,94,940,1
118,5,94,470,1
119,7,74,1036,1
120,12,79,948,1
121,22,80,1760,1
122,16,96,4608,1
123,2,94,564,1
124,4,79,948,1
125,13,90,3510,1
126,3,79,474,1
127,27,88,2376,1
128,4,96,384,1
129,2,92,368,1
130,14,83,1162,1
131,11,84,1848,1
132,7,73,1533,1
133,2,72,432,1
134,17,94,3196,1
135,32,70,4480,1
136,17,97,1649,1
137,2,68,136,1
138,16,75,2400,1
139,26,79,6162,1
140,1,99,297,1
141,19,71,2698,1
142,20,83,3320,1
143,3,93,279,1
144,7,85,1785,1
145,28,67,3752,1
146,18,96,5184,1
147,3,93,279,1
148,26,96,4992,1
149,4,98,1176,1
150,4,95,760,1
151,20,90,5400,1
152,14,84,1176,1
153,26,67,5226,1
154,32,93,8928,1
155,13,90,2340,1
156,7,68,1428,1
157,2,93,186,1
158,7,100,2100,1
159,13,89,3471,1
160,1,81,81,1
161,3,77,231,1
162,27,99,5346,1
163,12,100,3600,1
164,22,84,5544,1
165,4,71,568,1
166,4,99,396,1
167,12,88,3168,1
168,3,84,504,1
169,18,69,2484,1
170,11,95,2090,1
171,14,93,3906,1
172,25,81,2025,1
173,5,79,1185,1
174,9,92,2484,1
175,29,68,5916,1
176,13,100,3900,1
177,15,67,2010,1
178,23,68,1564,1
179,14,71,994,1
180,12,81,972,1
181,13,85,1105,1
182,15,82,3690,1
183,5,82,1230,1
184,7,100,700,1
185,27,84,2268,1
186,11,76,836,1
187,1,83,249,1
188,26,74,1924,1
189,28,76,2128,1
190,33,98,3234,1
191,1,68,204,1
192,5,91,455,1
193,24,96,6912,1
194,6,93,1674,1
195,4,81,648,1
196,17,91,1547,1
197,23,72,3312,1
198,1,87,174,1
199,24,100,2400,1
