ID,WIDTH,HEIGHT,PROFIT,COPIES
0,84,7,1176,1
1,76,2,304,1
2,98,28,2744,1
3,87,2,174,1
4,85,12,2040,1
5,98,31,3038,1
6,73,9,1314,1
7,92,6,1656,1
8,92,33,3036,1
9,67,9,1206,1
10,82,5,1230,1
11,83,33,2739,1
12,97,3,873,1
13,77,19,2926,1
14,93,5,1395,1
15,83,32,2656,1
16,93,9,2511,1
17,75,18,4050,1
18,77,9,1386,1
19,69,31,4278,1
20,84,7,1176,1
21,76,2,304,1
22,98,28,2744,1
23,87,2,174,1
24,85,12,2040,1
25,98,31,3038,1
26,73,9,1314,1
27,92,6,1656,1
28,92,33,3036,1
29,67,9,1206,1
30,82,5,1230,1
31,83,33,2739,1
32,97,3,873,1
33,77,19,2926,1
34,93,5,1395,1
35,83,32,2656,1
36,93,9,2511,1
37,75,18,4050,1
38,77,9,1386,1
39,69,31,4278,1
40,84,7,1176,1
41,76,2,304,1
42,98,28,2744,1
43,87,2,174,1
44,85,12,2040,1
45,98,31,3038,1
46,73,9,1314,1
47,92,6,1656,1
48,92,33,3036,1
49,67,9,1206,1
50,82,5,1230,1
51,83,33,2739,1
52,97,3,873,1
53,77,19,2926,1
54,93,5,1395,1
55,83,32,2656,1
56,93,9,2511,1
57,75,18,4050,1
58,77,9,1386,1
59,69,31,4278,1
60,84,7,1176,1
61,76,2,304,1
62,98,28,2744,1
63,87,2,174,1
64,85,12,2040,1
65,98,31,3038,1
66,73,9,1314,1
67,92,6,1656,1
68,92,33,3036,1
69,67,9,1206,1
70,82,5,1230,1
71,83,33,2739,1
72,97,3,873,1
73,77,19,2926,1
74,93,5,1395,1
75,83,32,2656,1
76,93,9,2511,1
77,75,18,4050,1
78,77,9,1386,1
79,69,31,4278,1
80,84,7,1176,1
81,76,2,304,1
82,98,28,2744,1
83,87,2,174,1
84,85,12,2040,1
85,98,31,3038,1
86,73,9,1314,1
87,92,6,1656,1
88,92,33,3036,1
89,67,9,1206,1
90,82,5,1230,1
91,83,33,2739,1
92,97,3,873,1
93,77,19,2926,1
94,93,5,1395,1
95,83,32,2656,1
96,93,9,2511,1
97,75,18,4050,1
98,77,9,1386,1
99,69,31,4278,1
