ID,WIDTH,HEIGHT,PROFIT,COPIES
0,84,7,1764,1
1,76,2,304,1
2,98,28,5488,1
3,87,2,174,1
4,85,12,2040,1
5,98,31,3038,1
6,73,9,1314,1
7,92,6,552,1
8,92,33,9108,1
9,67,9,603,1
10,82,5,410,1
11,83,33,8217,1
12,97,3,582,1
13,77,19,1463,1
14,93,5,930,1
15,83,32,7968,1
16,93,9,2511,1
17,75,18,2700,1
18,77,9,693,1
19,69,31,2139,1
20,84,7,1764,1
21,76,2,304,1
22,98,28,5488,1
23,87,2,174,1
24,85,12,2040,1
25,98,31,3038,1
26,73,9,1314,1
27,92,6,552,1
28,92,33,9108,1
29,67,9,603,1
30,82,5,410,1
31,83,33,8217,1
32,97,3,582,1
33,77,19,1463,1
34,93,5,930,1
35,83,32,7968,1
36,93,9,2511,1
37,75,18,2700,1
38,77,9,693,1
39,69,31,2139,1
40,84,7,1764,1
41,76,2,304,1
42,98,28,5488,1
43,87,2,174,1
44,85,12,2040,1
45,98,31,3038,1
46,73,9,1314,1
47,92,6,552,1
48,92,33,9108,1
49,67,9,603,1
