ID,WIDTH,HEIGHT,PROFIT,COPIES
0,84,7,1176,1
1,76,2,456,1
2,98,28,8232,1
3,87,2,522,1
4,85,12,3060,1
5,98,31,9114,1
6,73,9,1314,1
7,92,6,552,1
8,92,33,6072,1
9,67,9,1809,1
10,82,5,820,1
11,83,33,8217,1
12,97,3,291,1
13,77,19,2926,1
14,93,5,465,1
15,83,32,2656,1
16,93,9,2511,1
17,75,18,4050,1
18,77,9,1386,1
19,69,31,2139,1
20,84,29,2436,1
21,76,16,2432,1
22,96,7,2016,1
23,76,23,3496,1
24,86,8,2064,1
25,97,12,3492,1
26,70,5,1050,1
27,79,22,3476,1
28,84,20,1680,1
29,69,25,5175,1
30,93,21,3906,1
31,83,17,2822,1
32,67,21,4221,1
33,96,16,3072,1
34,89,14,1246,1
35,81,25,6075,1
36,98,26,7644,1
37,72,27,5832,1
38,89,20,3560,1
39,94,18,3384,1
40,93,26,7254,1
41,68,5,1020,1
42,95,22,4180,1
43,100,27,8100,1
44,75,13,2925,1
45,95,24,4560,1
46,73,30,2190,1
47,94,23,6486,1
48,98,21,4116,1
49,84,19,1596,1
