ID,WIDTH,HEIGHT,PROFIT,COPIES
0,80,80,12800,1
1,58,58,6728,1
2,71,71,5041,1
3,68,68,4624,1
4,65,65,8450,1
5,1,1,3,1
6,42,42,1764,1
7,68,68,13872,1
8,51,51,7803,1
9,98,98,9604,1
10,82,82,20172,1
11,88,88,23232,1
12,69,69,14283,1
13,57,57,9747,1
14,39,39,1521,1
15,48,48,4608,1
16,56,56,6272,1
17,41,41,3362,1
18,74,74,16428,1
19,89,89,7921,1
20,90,90,16200,1
21,59,59,3481,1
22,96,96,27648,1
23,54,54,8748,1
24,16,16,256,1
25,69,69,9522,1
26,97,97,28227,1
27,10,10,200,1
28,32,32,2048,1
29,66,66,4356,1
30,90,90,16200,1
31,8,8,192,1
32,64,64,4096,1
33,34,34,1156,1
34,36,36,2592,1
35,37,37,1369,1
36,91,91,8281,1
37,11,11,242,1
38,62,62,7688,1
39,68,68,4624,1
40,82,82,6724,1
41,6,6,36,1
42,17,17,578,1
43,16,16,512,1
44,63,63,7938,1
45,63,63,7938,1
46,3,3,9,1
47,91,91,24843,1
48,66,66,4356,1
49,11,11,242,1
50,57,57,3249,1
51,70,70,14700,1
52,23,23,1058,1
53,24,24,1152,1
54,38,38,1444,1
55,20,20,400,1
56,64,64,4096,1
57,32,32,1024,1
58,65,65,8450,1
59,38,38,4332,1
60,87,87,15138,1
61,4,4,32,1
62,82,82,13448,1
63,97,97,9409,1
64,30,30,2700,1
65,48,48,4608,1
66,46,46,6348,1
67,56,56,6272,1
68,9,9,162,1
69,16,16,768,1
70,54,54,8748,1
71,45,45,6075,1
72,64,64,8192,1
73,29,29,1682,1
74,35,35,3675,1
75,49,49,4802,1
76,33,33,2178,1
77,9,9,162,1
78,15,15,675,1
79,40,40,1600,1
80,47,47,6627,1
81,29,29,2523,1
82,67,67,8978,1
83,71,71,5041,1
84,98,98,28812,1
85,10,10,300,1
86,65,65,4225,1
87,2,2,4,1
88,56,56,3136,1
89,80,80,19200,1
90,29,29,1682,1
91,78,78,6084,1
92,14,14,392,1
93,71,71,5041,1
94,73,73,5329,1
95,99,99,29403,1
96,92,92,16928,1
97,44,44,3872,1
98,54,54,8748,1
99,36,36,1296,1
100,10,10,200,1
101,75,75,5625,1
102,57,57,3249,1
103,92,92,25392,1
104,12,12,432,1
105,19,19,361,1
106,83,83,13778,1
107,73,73,5329,1
108,76,76,11552,1
109,67,67,8978,1
110,73,73,5329,1
111,48,48,4608,1
112,96,96,18432,1
113,4,4,32,1
114,57,57,6498,1
115,99,99,19602,1
116,14,14,392,1
117,36,36,1296,1
118,82,82,13448,1
119,87,87,7569,1
120,41,41,3362,1
121,41,41,1681,1
122,26,26,2028,1
123,63,63,3969,1
124,71,71,5041,1
125,40,40,3200,1
126,47,47,2209,1
127,82,82,13448,1
128,48,48,6912,1
129,70,70,4900,1
130,98,98,9604,1
131,14,14,588,1
132,11,11,363,1
133,52,52,8112,1
134,77,77,11858,1
135,21,21,1323,1
136,30,30,900,1
137,36,36,3888,1
138,45,45,2025,1
139,64,64,12288,1
140,16,16,512,1
141,88,88,7744,1
142,44,44,1936,1
143,59,59,10443,1
144,79,79,12482,1
145,22,22,484,1
146,62,62,7688,1
147,87,87,22707,1
148,5,5,75,1
149,38,38,4332,1
150,45,45,4050,1
151,44,44,1936,1
152,9,9,162,1
153,7,7,49,1
154,3,3,9,1
155,4,4,32,1
156,23,23,1587,1
157,74,74,5476,1
158,67,67,8978,1
159,54,54,8748,1
160,48,48,2304,1
161,14,14,588,1
162,49,49,4802,1
163,100,100,10000,1
164,43,43,5547,1
165,73,73,10658,1
166,60,60,10800,1
167,79,79,18723,1
168,6,6,36,1
169,100,100,10000,1
170,94,94,17672,1
171,12,12,144,1
172,97,97,18818,1
173,88,88,15488,1
174,87,87,7569,1
175,65,65,4225,1
176,78,78,12168,1
177,77,77,17787,1
178,54,54,8748,1
179,82,82,6724,1
180,41,41,1681,1
181,49,49,2401,1
182,58,58,3364,1
183,57,57,6498,1
184,30,30,1800,1
185,74,74,5476,1
186,4,4,48,1
187,69,69,9522,1
188,1,1,1,1
189,70,70,14700,1
190,99,99,19602,1
191,79,79,6241,1
192,54,54,2916,1
193,60,60,10800,1
194,9,9,162,1
195,24,24,576,1
196,7,7,49,1
197,48,48,2304,1
198,80,80,6400,1
199,20,20,1200,1
