ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,8366,1
1,94,99,27918,1
2,88,92,8096,1
3,83,84,6972,1
4,95,70,13300,1
5,71,96,13632,1
6,97,78,15132,1
7,83,66,10956,1
8,85,85,14450,1
9,82,72,17712,1
10,78,92,7176,1
11,78,88,20592,1
12,83,86,21414,1
13,96,74,21312,1
14,91,89,8099,1
15,81,77,18711,1
16,87,95,24795,1
17,87,85,7395,1
18,71,99,21087,1
19,95,87,24795,1
20,89,94,8366,1
21,94,99,27918,1
22,88,92,8096,1
23,83,84,6972,1
24,95,70,13300,1
25,71,96,13632,1
26,97,78,15132,1
27,83,66,10956,1
28,85,85,14450,1
29,82,72,17712,1
30,78,92,7176,1
31,78,88,20592,1
32,83,86,21414,1
33,96,74,21312,1
34,91,89,8099,1
35,81,77,18711,1
36,87,95,24795,1
37,87,85,7395,1
38,71,99,21087,1
39,95,87,24795,1
40,89,94,8366,1
41,94,99,27918,1
42,88,92,8096,1
43,83,84,6972,1
44,95,70,13300,1
45,71,96,13632,1
46,97,78,15132,1
47,83,66,10956,1
48,85,85,14450,1
49,82,72,17712,1
