N9Burke.txt
100
100
50 54
1	1	3	3	
2	1	3	3	
3	1	4	4	
4	1	3	7	
5	1	50	15	
6	1	4	18	
7	1	4	3	
8	1	5	6	
9	1	3	4	
10	1	4	24	
11	1	3	4	
12	1	4	3	
13	1	3	5	
14	1	5	16	
15	1	3	10	
16	1	3	5	
17	1	4	3	
18	1	9	4	
19	1	5	5	
20	1	28	4	
21	1	5	4	
22	1	4	4	
23	1	6	19	
24	1	5	3	
25	1	5	10	
26	1	27	12	
27	1	3	5	
28	1	35	44	
29	1	15	4	
30	1	54	6	
31	1	5	5	
32	1	5	3	
33	1	3	4	
34	1	4	9	
35	1	4	3	
36	1	9	4	
37	1	5	4	
38	1	6	3	
39	1	32	4	
40	1	7	47	
41	1	3	3	
42	1	3	4	
43	1	5	3	
44	1	5	3	
45	1	4	3	
46	1	5	3	
47	1	4	22	
48	1	3	8	
49	1	3	5	
50	1	4	3	
51	1	3	3	
52	1	4	4	
53	1	14	3	
54	1	3	4	
55	1	5	3	
56	1	5	10	
57	1	11	28	
58	1	7	8	
59	1	5	4	
60	1	4	4	
61	1	8	3	
62	1	3	4	
63	1	8	3	
64	1	3	3	
65	1	17	19	
66	1	5	28	
67	1	3	4	
68	1	13	3	
69	1	3	7	
70	1	3	3	
71	1	5	9	
72	1	3	3	
73	1	3	3	
74	1	10	3	
75	1	3	3	
76	1	5	9	
77	1	23	12	
78	1	5	3	
79	1	3	3	
80	1	4	4	
81	1	3	5	
82	1	35	3	
83	1	3	4	
84	1	5	3	
85	1	3	11	
86	1	3	5	
87	1	5	4	
88	1	5	3	
89	1	5	4	
90	1	7	28	
91	1	3	3	
92	1	39	3	
93	1	54	3	
94	1	4	8	
95	1	3	4	
96	1	5	4	
97	1	40	3	
98	1	20	3	
99	1	4	47	
100	1	4	3	
